sort column,total_samples,dataset,subset,transform,orientation,channel,group,kstest_stat_best,kstest_stat_cutoff_0.05,pass,beat_all_priors,failure_category,failure_type,which_ones,github_plot
456,11315,segmentAnything,full,wavelet,horizontal,gray,4,0.02761604929,0.004035909273,FALSE,1,trivial_failure,asymmetric,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_4.jpg
457,45260,segmentAnything,full,wavelet,horizontal,gray,5,0.01652238486,0.002018324026,FALSE,1,trivial_failure,asymmetric,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_5.jpg
458,181043,segmentAnything,full,wavelet,horizontal,gray,6,0.009000533527,0.001009254216,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_6.jpg
459,724172,segmentAnything,full,wavelet,horizontal,gray,7,0.004874350863,0.0005046501409,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_7.jpg
460,2896691,segmentAnything,full,wavelet,horizontal,gray,8,0.004683661944,0.0002523308264,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_8.jpg
461,11586764,segmentAnything,full,wavelet,horizontal,gray,9,0.005017260751,0.0001261668519,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_9.jpg
462,46347059,segmentAnything,full,wavelet,horizontal,gray,10,0.003946255482,6.31E-05,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_10.jpg
463,707,segmentAnything,full,wavelet,horizontal,green,2,0.04628966793,0.01612577751,FALSE,0,trivial_failure,asymmetric,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_2.jpg
464,2828,segmentAnything,full,wavelet,horizontal,green,3,0.03516497623,0.008068854212,FALSE,0,trivial_failure,asymmetric,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_3.jpg
465,11315,segmentAnything,full,wavelet,horizontal,green,4,0.02744855698,0.004035909273,FALSE,1,trivial_failure,asymmetric,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_4.jpg
466,45260,segmentAnything,full,wavelet,horizontal,green,5,0.01673966547,0.002018324026,FALSE,1,trivial_failure,asymmetric,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_5.jpg
467,181043,segmentAnything,full,wavelet,horizontal,green,6,0.008972001227,0.001009254216,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_6.jpg
468,724172,segmentAnything,full,wavelet,horizontal,green,7,0.005106736618,0.0005046501409,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_7.jpg
469,2896691,segmentAnything,full,wavelet,horizontal,green,8,0.00510625354,0.0002523308264,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_8.jpg
470,11586764,segmentAnything,full,wavelet,horizontal,green,9,0.005561481263,0.0001261668519,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_9.jpg
471,46347059,segmentAnything,full,wavelet,horizontal,green,10,0.004008540665,6.31E-05,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_10.jpg
472,707,segmentAnything,full,wavelet,horizontal,red,2,0.03880399443,0.01612577751,FALSE,1,trivial_failure,asymmetric,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_2.jpg
473,2828,segmentAnything,full,wavelet,horizontal,red,3,0.0296592714,0.008068854212,FALSE,0,trivial_failure,asymmetric,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_3.jpg
474,11315,segmentAnything,full,wavelet,horizontal,red,4,0.02477726447,0.004035909273,FALSE,1,trivial_failure,asymmetric,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_4.jpg
475,45260,segmentAnything,full,wavelet,horizontal,red,5,0.01425644232,0.002018324026,FALSE,1,trivial_failure,asymmetric,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_5.jpg
476,181043,segmentAnything,full,wavelet,horizontal,red,6,0.007486595432,0.001009254216,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_6.jpg
477,724172,segmentAnything,full,wavelet,horizontal,red,7,0.005183213738,0.0005046501409,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_7.jpg
478,2896691,segmentAnything,full,wavelet,horizontal,red,8,0.005191221499,0.0002523308264,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_8.jpg
479,11586764,segmentAnything,full,wavelet,horizontal,red,9,0.005023547252,0.0001261668519,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_9.jpg
480,46347059,segmentAnything,full,wavelet,horizontal,red,10,0.003808448015,6.31E-05,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_10.jpg
481,707,segmentAnything,full,wavelet,vertical,blue,2,0.0105934924,0.01612577751,TRUE,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/blue/plots/compare_cdf_pdf_layer_2.jpg
482,2828,segmentAnything,full,wavelet,vertical,blue,3,0.004762571899,0.008068854212,TRUE,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/blue/plots/compare_cdf_pdf_layer_3.jpg
483,11315,segmentAnything,full,wavelet,vertical,blue,4,0.00330381426,0.004035909273,TRUE,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/blue/plots/compare_cdf_pdf_layer_4.jpg
484,45260,segmentAnything,full,wavelet,vertical,blue,5,0.004354537583,0.002018324026,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/blue/plots/compare_cdf_pdf_layer_5.jpg
485,181043,segmentAnything,full,wavelet,vertical,blue,6,0.004138706272,0.001009254216,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/blue/plots/compare_cdf_pdf_layer_6.jpg
486,724172,segmentAnything,full,wavelet,vertical,blue,7,0.004945718145,0.0005046501409,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/blue/plots/compare_cdf_pdf_layer_7.jpg
487,2896691,segmentAnything,full,wavelet,vertical,blue,8,0.00527019401,0.0002523308264,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/blue/plots/compare_cdf_pdf_layer_8.jpg
488,11586764,segmentAnything,full,wavelet,vertical,blue,9,0.004694819063,0.0001261668519,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/blue/plots/compare_cdf_pdf_layer_9.jpg
489,46347059,segmentAnything,full,wavelet,vertical,blue,10,0.009451359878,6.31E-05,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/blue/plots/compare_cdf_pdf_layer_10.jpg
490,707,segmentAnything,full,wavelet,vertical,gray,2,0.01063573753,0.01612577751,TRUE,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_2.jpg
491,2828,segmentAnything,full,wavelet,vertical,gray,3,0.003171421159,0.008068854212,TRUE,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_3.jpg
492,11315,segmentAnything,full,wavelet,vertical,gray,4,0.003017241042,0.004035909273,TRUE,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_4.jpg
493,45260,segmentAnything,full,wavelet,vertical,gray,5,0.003632455185,0.002018324026,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_5.jpg
494,181043,segmentAnything,full,wavelet,vertical,gray,6,0.003165264377,0.001009254216,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_6.jpg
495,724172,segmentAnything,full,wavelet,vertical,gray,7,0.003256842893,0.0005046501409,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_7.jpg
496,2896691,segmentAnything,full,wavelet,vertical,gray,8,0.003720892827,0.0002523308264,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_8.jpg
497,11586764,segmentAnything,full,wavelet,vertical,gray,9,0.003982047612,0.0001261668519,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_9.jpg
498,46347059,segmentAnything,full,wavelet,vertical,gray,10,0.003415399004,6.31E-05,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_10.jpg
499,707,segmentAnything,full,wavelet,vertical,green,2,0.01055882144,0.01612577751,TRUE,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/green/plots/compare_cdf_pdf_layer_2.jpg
500,2828,segmentAnything,full,wavelet,vertical,green,3,0.003389123098,0.008068854212,TRUE,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/green/plots/compare_cdf_pdf_layer_3.jpg
501,11315,segmentAnything,full,wavelet,vertical,green,4,0.002914053677,0.004035909273,TRUE,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/green/plots/compare_cdf_pdf_layer_4.jpg
502,45260,segmentAnything,full,wavelet,vertical,green,5,0.003399700315,0.002018324026,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/green/plots/compare_cdf_pdf_layer_5.jpg
503,181043,segmentAnything,full,wavelet,vertical,green,6,0.003303385974,0.001009254216,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/green/plots/compare_cdf_pdf_layer_6.jpg
504,724172,segmentAnything,full,wavelet,vertical,green,7,0.004001704935,0.0005046501409,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/green/plots/compare_cdf_pdf_layer_7.jpg
505,2896691,segmentAnything,full,wavelet,vertical,green,8,0.004731677276,0.0002523308264,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/green/plots/compare_cdf_pdf_layer_8.jpg
506,11586764,segmentAnything,full,wavelet,vertical,green,9,0.005021636405,0.0001261668519,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/green/plots/compare_cdf_pdf_layer_9.jpg
507,46347059,segmentAnything,full,wavelet,vertical,green,10,0.005256471511,6.31E-05,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/green/plots/compare_cdf_pdf_layer_10.jpg
508,707,segmentAnything,full,wavelet,vertical,red,2,0.009930357618,0.01612577751,TRUE,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/red/plots/compare_cdf_pdf_layer_2.jpg
509,2828,segmentAnything,full,wavelet,vertical,red,3,0.002469459115,0.008068854212,TRUE,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/red/plots/compare_cdf_pdf_layer_3.jpg
510,11315,segmentAnything,full,wavelet,vertical,red,4,0.003089684196,0.004035909273,TRUE,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/red/plots/compare_cdf_pdf_layer_4.jpg
511,45260,segmentAnything,full,wavelet,vertical,red,5,0.003506053255,0.002018324026,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/red/plots/compare_cdf_pdf_layer_5.jpg
512,181043,segmentAnything,full,wavelet,vertical,red,6,0.00352649525,0.001009254216,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/red/plots/compare_cdf_pdf_layer_6.jpg
513,724172,segmentAnything,full,wavelet,vertical,red,7,0.004649649624,0.0005046501409,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/red/plots/compare_cdf_pdf_layer_7.jpg
