,group,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,initial_r,initial_eta,kstest_stat_initial,kstest_stat_cutoff_0.05,best_r,best_eta,kstest_stat_best,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma,dataset,subset,transform,orientation,channel,github_plot,dataset_type,hull,best_beta,best_1/beta,beat_all_priors,best_prior,failure_category,failure_type,which_ones,intersect_roi
622,2,1905.9329,1698.2545,2134.568,4.3134627,2.497993,6.1975365,3180.0,0.2,3.2,0.0196009960321615,0.0240303354829301,0.2,3.2,0.0196009960321615,34.4397,0.0362334,0.000460749,31.6417,0.0226949,0.0744257,26.5255,0.0194654,0.177218,0.17134199,pastis,full,wavelet,horizVert,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_2.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x000001E575A3A810>,23.5,0.0425531914893617,0,Student-T,actually_pass,pass,None,True
623,3,610.39087,574.2987,648.5519,3.67414,2.8058507,4.6804533,12720.0,0.3,1.5,0.0031506821694508,0.0120285145061138,0.34,1.1,0.0030420487275393,20.0811,0.0270812,1.54585e-08,17.5109,0.00789379,0.404209,14.2177,0.0112721,0.078326,0.99977681,pastis,full,wavelet,horizVert,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_3.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x000001E575A3ADD0>,7.647058823529411,0.13076923076923078,1,GenGamma,actually_pass,pass,None,True
624,4,172.2832,161.49796,183.4968,4.112916,3.2683253,5.234512,50880.0,0.5,0.0,0.0055694458241813,0.0060175634983601,0.6,-0.17,0.0054630616863271,10.0013,0.0334702,5.900909999999999e-50,8.77843,0.00619117,0.0402951,7.19831,0.00951933,0.00019655,0.095594255,pastis,full,wavelet,horizVert,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_4.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x000001E575934C50>,2.216666666666667,0.45112781954887216,1,GenGamma,actually_pass,pass,None,True
625,5,40.23418,37.397793,43.23092,5.9877186,4.6441326,7.6893578,203520.0,0.5,-0.4,0.0026631569884177,0.0030096044936828,0.47,-0.4,0.0017557573277536,4.44188,0.0388313,4.432499999999997e-267,3.8895,0.0112464,8.67704e-23,3.14715,0.014433,2.9571699999999997e-37,0.55647839,pastis,full,wavelet,horizVert,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_5.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x000001E575A3BD90>,2.340425531914894,0.4272727272727272,1,GenGamma,actually_pass,pass,None,True
626,6,8.0334015,7.3787665,8.72893,8.447668,6.2493076,11.777606,814080.0,0.4,-0.5,0.0038486088689406,0.0015050074551751,0.34,-0.4,0.0026803711360197,1.75352,0.0479808,0.0,1.53581,0.0204709,8.94276e-297,1.22809,0.0223461,0.0,1.6601945e-05,pastis,full,wavelet,horizVert,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_6.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x000001E575935E10>,3.235294117647059,0.3090909090909091,1,GenGamma,practically_pass,pass,None,True
627,7,1.5048453,1.3684424,1.6531262,11.57085,8.417268,17.668781,3256320.0,0.2,0.0,0.0046340829016769,0.0007525549699048,0.23,-0.2,0.0037374231566977,0.672903,0.0538449,0.0,0.59204,0.0265989,0.0,0.469602,0.0262058,0.0,6.1925225e-40,pastis,full,wavelet,horizVert,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_7.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x000001E577B9B290>,5.6521739130434785,0.1769230769230769,1,GenGamma,practically_pass,pass,None,True
628,8,0.24826278,0.22295238,0.27842653,16.53434,10.476642,35.571274,13025280.0,0.1,1.8,0.0052337486881889,0.0003762902880576,0.09,2.1,0.0049353373193025,0.268001,0.0498259,0.0,0.237212,0.0236526,0.0,0.187992,0.0204264,0.0,5.340978199999999e-276,pastis,full,wavelet,horizVert,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_8.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B5B210>,40.0,0.025,1,GenGamma,practically_pass,pass,None,True
629,0,6.044481835947934,4.437600147317701,10.08638429480098,15.391475767026812,4.505511286292704,168.7832460730964,786432000.0,0.3,-0.4,0.0051567840024671,4.842825551812477e-05,0.26,-0.3,0.0039891049795171,1.38859,0.0533066,0.0,1.2197,0.025781,0.0,0.97614,0.0258141,0.0,0.0,segmentAnything,full,learned,dual_color,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_0.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575A7AB90>,4.615384615384615,0.21666666666666667,1,GenGamma,practically_pass,pass,None,True
630,1,6.452412914950209,5.467403947537657,7.956057210299866,1.8323389875509948,0.0630519607854932,32.83320360062397,786432000.0,2.6,0.4,0.0493233793166532,4.842825551812477e-05,2.6,0.4,0.0493233793166532,2.22008,0.0493234,0.0,2.57164,0.0504304,0.0,1.9675,0.0493234,0.0,0.0,segmentAnything,full,learned,misc,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_1.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E577BB6E50>,0.7307692307692307,1.368421052631579,1,GenGamma,trivial_failure,asymmetric,None,True
631,2,7.660378955294558,5.632186589428584,14.974158357187674,33.80698373697948,5.273472903623482,271.68942406995666,786432000.0,0.3,-0.7,0.0052390858691337,4.842825551812477e-05,0.3,-0.69,0.004902440456993,1.36571,0.0626147,0.0,1.1954,0.03557,0.0,0.941925,0.0361572,0.0,0.0,segmentAnything,full,learned,dual_color,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_2.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E577B9BB50>,2.7,0.37037037037037035,1,GenGamma,practically_pass,pass,None,False
632,3,5.169098474599209,3.7247410501508416,8.692647089866352,20.882900963480203,5.46414123252147,151.49476476388747,786432000.0,0.3,-0.7,0.0051066394423021,4.842825551812477e-05,0.34,-0.8,0.0039893124009489,1.1089,0.0635981,0.0,0.966204,0.0367037,0.0,0.762883,0.037876,0.0,0.0,segmentAnything,full,learned,single_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_3.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B5BB10>,2.0588235294117645,0.48571428571428577,1,GenGamma,practically_pass,pass,None,False
633,4,9.3944405038666,6.854962888414233,15.806177265076778,16.935222511113746,5.518240581244547,167.35992032908143,786432000.0,0.3,-0.7,0.0089615553633158,4.842825551812477e-05,0.3,-0.71,0.0076283411080263,1.46766,0.0660536,0.0,1.27977,0.0394448,0.0,1.00515,0.0402107,0.0,0.0,segmentAnything,full,learned,dual_color,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_4.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E577B9B450>,2.6333333333333337,0.3797468354430379,1,GenGamma,practically_pass,pass,None,False
634,5,5.845535202170304,4.442459595400997,9.75898566256566,15.424893503167516,3.983282317725942,160.97051121846602,786432000.0,0.4,-0.8,0.0058101934532245,4.842825551812477e-05,0.4,-0.78,0.0048812086797571,1.31463,0.0596551,0.0,1.14566,0.0327342,0.0,0.905429,0.0341409,0.0,0.0,segmentAnything,full,learned,dual_color,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_5.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B5B050>,1.7999999999999998,0.5555555555555556,1,GenGamma,practically_pass,pass,None,False
635,6,3.2781540703784176,2.480009471023211,5.095247563488515,13.374749884015468,3.84222746555166,121.00499690589206,786432000.0,0.5,-0.8,0.0030683305946548,4.842825551812477e-05,0.5,-0.78,0.0022870187910133,1.09116,0.0505875,0.0,0.948693,0.0233423,0.0,0.760963,0.0265022,0.0,0.0,segmentAnything,full,learned,single_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_6.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575A79050>,1.44,0.6944444444444444,1,GenGamma,practically_pass,pass,None,True
636,7,4.111379284072712,3.556121825902921,5.157620136295465,2.271472184810256,0.3626270541028226,35.16891376989171,786432000.0,7.9,-0.2,0.0204713158122544,4.842825551812477e-05,7.9,-0.2,0.0204713158122544,1.75404,0.0232332,0.0,1.72811,0.026899,0.0,1.37448,0.0261895,0.0,0.0,segmentAnything,full,learned,inside_out,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_7.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E577B99ED0>,0.16455696202531644,6.0769230769230775,1,GenGamma,trivial_failure,asymmetric,None,True
637,8,0.3571606305192861,0.2594268211882077,0.798571002230359,36.931485896695634,3.689632637911716,305.5775682871155,786432000.0,0.1,5.8,0.0151147759245725,4.842825551812477e-05,0.1,6.2,0.0149290855913693,0.400599,0.0368796,0.0,0.361953,0.01887,0.0,0.292385,0.0148479,0.0,0.0,segmentAnything,full,learned,misc,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_8.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B33150>,77.0,0.012987012987012988,0,Student-T,trivial_failure,asymmetric,None,False
638,9,2.7739587532502297,1.8813036587569445,6.206317670681495,48.46162848891897,6.667942465818287,336.86603106053747,786432000.0,0.2,-0.2,0.0041255429129281,4.842825551812477e-05,0.18,-0.2,0.0021198845872159,0.778928,0.0583648,0.0,0.68515,0.0314655,0.0,0.538214,0.0311377,0.0,0.0,segmentAnything,full,learned,multi_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_9.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575AD9610>,7.222222222222222,0.13846153846153847,1,GenGamma,practically_pass,pass,None,True
639,10,3.988670734916549,3.011782212415178,6.779570439260856,15.932770163646955,4.026877247714587,147.0123770281451,786432000.0,0.5,-0.9,0.0052048412391108,4.842825551812477e-05,0.5,-0.88,0.0039185905773314,1.11555,0.0582955,0.0,0.96643,0.0314273,0.0,0.77138,0.0342063,0.0,0.0,segmentAnything,full,learned,single_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_10.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B58ED0>,1.24,0.8064516129032259,1,GenGamma,practically_pass,pass,None,False
640,11,2.975833968065624,2.127867752070969,4.945517059055612,18.920042181801445,4.924713114892204,166.36376481453044,786432000.0,0.3,-0.6,0.0041428626643503,4.842825551812477e-05,0.3,-0.6,0.0041428626643503,0.904292,0.0584619,0.0,0.789216,0.0314228,0.0,0.624565,0.0327354,0.0,0.0,segmentAnything,full,learned,single_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_11.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B58D90>,3.0,0.3333333333333333,1,GenGamma,practically_pass,pass,None,False
641,12,2.842237811438537,2.017462537450579,5.059811589281507,26.06215747987066,5.026621100777087,222.9524268238513,786432000.0,0.4,-0.7,0.0058782467805901,4.842825551812477e-05,0.3,-0.56,0.0044127282641436,0.904474,0.0570332,0.0,0.791002,0.0296302,0.0,0.629197,0.0308037,0.0,0.0,segmentAnything,full,learned,single_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_12.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575AB4B50>,3.1333333333333333,0.3191489361702128,1,GenGamma,practically_pass,pass,None,True
642,13,4.621276882746188,3.499786549970318,7.276233858635928,18.0746383031081,4.683304209415076,170.12319669906913,786432000.0,0.5,-0.9,0.0060875426911435,4.842825551812477e-05,0.4,-0.83,0.0041988839437357,1.12838,0.061016,0.0,0.982166,0.033975,0.0,0.779291,0.0356376,0.0,0.0,segmentAnything,full,learned,single_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_13.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B4A690>,1.675,0.5970149253731343,1,GenGamma,practically_pass,pass,None,False
643,14,5.038523974740246,3.7388079608769273,8.563531132936651,16.811162528719017,5.124014435136843,155.49150017045366,786432000.0,0.4,-0.9,0.0069268131560705,4.842825551812477e-05,0.4,-0.87,0.0045071035549972,1.13139,0.0636131,0.0,0.982731,0.0368895,0.0,0.777684,0.0386553,0.0,0.0,segmentAnything,full,learned,single_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_14.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575AB78D0>,1.575,0.6349206349206349,1,GenGamma,practically_pass,pass,None,False
644,15,5.8452428650543,5.108602674558529,7.052972186790394,1.6673704521600436,0.0758527060402191,29.97033688244084,786432000.0,1.3,3.0,0.0482038698550766,4.842825551812477e-05,1.64,3.0,0.0482038411732667,2.25064,0.0482038,0.0,2.33225,0.0558565,0.0,1.93271,0.0493586,0.0,0.0,segmentAnything,full,learned,inside_out,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_15.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B58790>,2.7439024390243905,0.3644444444444444,0,Gaussian,trivial_failure,asymmetric,None,True
645,16,3.577760309759888,2.579451686301691,8.358730575452793,49.19713457934434,4.7348283140430505,352.7213482705844,786432000.0,0.4,-0.7,0.004569925710261,4.842825551812477e-05,0.26,-0.4,0.0024959575576475,1.01824,0.054518,0.0,0.892928,0.0271905,0.0,0.708606,0.0278123,0.0,0.0,segmentAnything,full,learned,multi_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_16.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E577C28E90>,4.230769230769231,0.23636363636363636,1,GenGamma,practically_pass,pass,None,True
646,17,5.480632620410247,4.086765724221864,7.633105466752899,12.1523807851938,5.501595416080991,84.8553980148644,786432000.0,0.3,-0.8,0.009918075968596,4.842825551812477e-05,0.35,-0.9,0.0090981832733438,1.03873,0.0730146,0.0,0.906509,0.0468213,0.0,0.705497,0.0468853,0.0,0.0,segmentAnything,full,learned,dual_color,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_17.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B4B850>,1.7142857142857144,0.5833333333333333,1,GenGamma,practically_pass,pass,None,False
647,18,2.565071150787592,1.7899349025824802,4.97443039571663,31.01456522509569,5.602854236266531,254.6425218981783,786432000.0,0.2,-0.1,0.0038483318241797,4.842825551812477e-05,0.23,-0.3,0.0032316770951313,0.836005,0.0561323,0.0,0.733688,0.0288834,0.0,0.580908,0.0291955,0.0,0.0,segmentAnything,full,learned,multi_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_18.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575AEF290>,5.217391304347825,0.1916666666666667,1,GenGamma,practically_pass,pass,None,True
648,19,10.08577452810952,8.831651428934059,11.742056365394532,1.3918736782040106,0.3801011504403577,11.716872098274187,786432000.0,3.1,-0.4,0.0554954358467484,4.842825551812477e-05,3.3,-0.4,0.0554846204792438,2.49224,0.0598081,0.0,2.73697,0.0556798,0.0,2.06548,0.0564434,0.0,0.0,segmentAnything,full,learned,inside_out,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_19.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B5A7D0>,0.33333333333333337,2.9999999999999996,1,GenGamma,trivial_failure,asymmetric,None,True
649,20,6.706544231653312,4.924648036751046,10.606315002946008,15.331624440772757,5.718886967927856,123.51296759473396,786432000.0,0.2,-0.2,0.0074329856715124,4.842825551812477e-05,0.2,-0.14,0.0051164828587162,1.32759,0.0582599,0.0,1.1663,0.0311673,0.0,0.921229,0.031184,0.0,0.0,segmentAnything,full,learned,dual_color,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_20.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575A3AA50>,6.799999999999999,0.1470588235294118,1,GenGamma,practically_pass,pass,None,True
650,21,19.716087784631046,16.94130071301308,23.65858509774876,1.530560466317925,0.3696779450559975,16.761141331797898,786432000.0,20.0,-0.8,0.026908097027277,4.842825551812477e-05,20.0,-0.8,0.026908097027277,3.49223,0.0473598,0.0,3.26194,0.0310335,0.0,2.72216,0.0379359,0.0,0.0,segmentAnything,full,learned,eye,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_21.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E577C2AD90>,0.034999999999999996,28.571428571428573,1,GenGamma,interesting_failure,double inflection,None,False
651,22,4.661218358033673,3.347348999919114,7.726721644864129,20.12016393046924,5.12628479246496,159.63198503378882,786432000.0,0.4,-0.8,0.006850460387033,4.842825551812477e-05,0.36,-0.8,0.003795491372098,1.08678,0.062295,0.0,0.945191,0.0353931,0.0,0.748605,0.0370336,0.0,0.0,segmentAnything,full,learned,multi_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_22.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E577BBAB50>,1.9444444444444444,0.5142857142857143,1,GenGamma,practically_pass,pass,None,False
652,23,3.663649777425361,2.8089583285568263,7.719823684396704,28.889442354486025,4.909327732223326,271.2055767135603,786432000.0,0.4,-0.8,0.0069484273682358,4.842825551812477e-05,0.37,-0.8,0.0049488886541153,0.975982,0.0618549,0.0,0.8517,0.0347583,0.0,0.673986,0.0359567,0.0,0.0,segmentAnything,full,learned,single_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_23.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575A1B290>,1.8918918918918919,0.5285714285714286,1,GenGamma,practically_pass,pass,None,False
653,24,3.864650801558807,2.701100478920831,8.319977713540409,35.65874023598626,6.535407860708835,312.65046242686816,786432000.0,0.3,-0.7,0.0070077943464665,4.842825551812477e-05,0.2,-0.34,0.0044324537846501,0.914352,0.0620786,0.0,0.802989,0.0351179,0.0,0.632072,0.0348648,0.0,0.0,segmentAnything,full,learned,single_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_24.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B59150>,5.799999999999999,0.17241379310344832,1,GenGamma,practically_pass,pass,None,True
